District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Adilabad,2022-01-01,0.0,14.494444444444444,24.905555555555555,69.04444444444444,96.88888888888889,0.0,3.022222222222222
Adilabad,2022-01-02,0.0,14.41111111111111,28.82222222222222,51.044444444444444,96.87222222222222,0.0,3.227777777777778
Adilabad,2022-01-03,0.0,13.86111111111111,29.827777777777776,43.84444444444445,95.35555555555555,0.0,2.6222222222222222
Adilabad,2022-01-04,0.0,12.844444444444443,28.63888888888889,46.25,95.10555555555555,0.0,2.861111111111111
Adilabad,2022-01-05,0.0,11.994444444444445,29.366666666666667,38.394444444444446,91.91111111111111,0.0,3.827777777777778
Adilabad,2022-01-06,0.0,14.711111111111112,30.233333333333334,42.21111111111111,95.12777777777778,0.0,2.6166666666666667
Adilabad,2022-01-07,0.0,13.533333333333333,30.57222222222222,41.43888888888889,93.13888888888889,0.016666666666666666,4.572222222222222
Adilabad,2022-01-08,0.0,15.183333333333334,29.533333333333335,40.388888888888886,91.75,0.0,5.138888888888889
Adilabad,2022-01-09,0.0,18.433333333333334,28.90555555555555,55.25,93.76111111111112,0.03888888888888889,4.955555555555556
Adilabad,2022-01-10,8.383333333333333,18.455555555555556,29.29444444444444,57.87222222222223,96.91111111111111,0.4666666666666667,4.949999999999999
Adilabad,2022-01-11,15.616666666666667,18.5,24.11111111111111,81.67777777777778,98.25555555555555,0.03333333333333333,2.4444444444444446
Adilabad,2022-01-12,7.3500000000000005,17.927777777777777,23.461111111111112,82.41111111111111,98.08333333333333,0.08333333333333333,8.383333333333333
Adilabad,2022-01-13,0.0,15.72777777777778,20.72222222222222,85.53888888888889,97.77222222222223,0.17777777777777778,3.3055555555555554
Adilabad,2022-01-14,5.405555555555555,18.294444444444444,25.12222222222222,73.69999999999999,96.92222222222222,0.1277777777777778,4.316666666666666
Adilabad,2022-01-15,1.3055555555555556,17.52777777777778,27.88888888888889,61.33888888888888,97.23888888888888,0.15555555555555556,3.861111111111111
Adilabad,2022-01-16,0.0,15.100000000000001,20.694444444444443,84.5611111111111,98.0611111111111,0.011111111111111112,2.6777777777777776
Adilabad,2022-01-17,0.0,14.549999999999999,26.688888888888886,65.34444444444445,98.01111111111112,0.3111111111111111,3.1666666666666665
Adilabad,2022-01-18,0.0,13.955555555555556,29.099999999999998,48.25,96.03888888888889,0.005555555555555556,1.9888888888888887
Adilabad,2022-01-19,0.0,13.944444444444445,28.90555555555555,48.17777777777778,95.65555555555555,0.005555555555555556,2.0055555555555555
Adilabad,2022-01-20,0.0,12.488888888888889,28.383333333333333,42.333333333333336,94.87777777777778,0.005555555555555556,2.8444444444444446
Adilabad,2022-01-21,0.0,14.472222222222221,30.783333333333335,31.77777777777778,89.55000000000001,0.0,2.9055555555555554
Adilabad,2022-01-22,0.0,13.444444444444445,29.88888888888889,34.99444444444444,87.85,0.005555555555555556,4.538888888888889
Adilabad,2022-01-23,0.0,16.816666666666666,31.305555555555557,34.827777777777776,87.79444444444444,0.0,3.7944444444444443
Adilabad,2022-01-24,0.0,13.605555555555556,27.9,42.78888888888889,80.95555555555556,0.005555555555555556,4.772222222222222
